register_id,variable_name,description_dk,start_year,end_year,variable_times_url,variable_hkd_url
SHSS,VARMMAF11,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF12,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF2,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF3,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF4,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF5,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF6,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF7,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF8,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAF9,Md.fordelt varighed AF-aktivering. Brutto.,1995,2007,NA,NA
SHSS,VARMMAFA1,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA10,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA11,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA12,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA2,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA3,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA4,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA5,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA6,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA7,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA8,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFA9,Månedsfordelt varighed anden af-aktiv,2002,2007,NA,NA
SHSS,VARMMAFB1,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB10,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB11,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB12,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB2,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB3,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB4,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB5,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB6,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB7,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB8,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFB9,Månedsfordelt varighed AF-beskæftig.,1995,2007,NA,NA
SHSS,VARMMAFF1,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF10,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF11,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF12,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF2,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF3,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF4,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF5,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF6,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF7,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF8,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFF9,Månedsfordelt varighed AF-forsøg,1995,2007,NA,NA
SHSS,VARMMAFU1,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU10,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU11,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU12,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU2,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU3,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU4,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU5,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU6,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU7,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU8,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAFU9,Månedsfordelt varighed AF-uddannelse,1995,2007,NA,NA
SHSS,VARMMAK1,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK10,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK11,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK12,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK2,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK3,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK4,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK5,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK6,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK7,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK8,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAK9,Månedsfordelt varighed aktivering,1994,2007,NA,NA
SHSS,VARMMAN1,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN10,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN11,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN12,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN2,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN3,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN4,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN5,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN6,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN7,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN8,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMAN9,Md.fordelt varigh arbl.dp. ekskl. kontanthjælpsledige,1984,2007,NA,NA
SHSS,VARMMF1,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF10,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF11,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF12,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF2,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF3,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF4,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF5,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF6,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF7,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF8,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMF9,Månedsfordelt varighed underhold,1984,2007,NA,NA
SHSS,VARMMK1,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK10,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK11,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK12,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK2,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK3,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK4,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK5,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK6,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK7,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK8,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMMK9,Md.fordelt varigh kont.hj. (Underhold+rev),1984,2007,NA,NA
SHSS,VARMML1,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML10,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML11,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML12,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML2,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML3,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML4,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML5,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML6,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML7,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML8,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMML9,Månedsfordelt varighedf ledighedssydelse,2006,2007,NA,NA
SHSS,VARMMLYD1,Månedsfordelt varighedf ledighedssydelse MD: 1,2001,2005,NA,NA
SHSS,VARMMLYD10,Månedsfordelt varighedf ledighedssydelse MD: 10,2001,2005,NA,NA
SHSS,VARMMLYD11,Månedsfordelt varighedf ledighedssydelse MD: 11,2001,2005,NA,NA
SHSS,VARMMLYD12,Månedsfordelt varighedf ledighedssydelse MD: 12,2001,2005,NA,NA
SHSS,VARMMLYD2,Månedsfordelt varighedf ledighedssydelse MD: 2,2001,2005,NA,NA
SHSS,VARMMLYD3,Månedsfordelt varighedf ledighedssydelse MD: 3,2001,2005,NA,NA
SHSS,VARMMLYD4,Månedsfordelt varighedf ledighedssydelse MD: 4,2001,2005,NA,NA
SHSS,VARMMLYD5,Månedsfordelt varighedf ledighedssydelse MD: 5,2001,2005,NA,NA
SHSS,VARMMLYD6,Månedsfordelt varighedf ledighedssydelse MD: 6,2001,2005,NA,NA
SHSS,VARMMLYD7,Månedsfordelt varighedf ledighedssydelse MD: 7,2001,2005,NA,NA
SHSS,VARMMLYD8,Månedsfordelt varighedf ledighedssydelse MD: 8,2001,2005,NA,NA
SHSS,VARMMLYD9,Månedsfordelt varighedf ledighedssydelse MD: 9,2001,2005,NA,NA
SHSS,VARMMO1,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO10,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO11,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO12,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO2,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO3,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO4,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO5,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO6,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO7,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO8,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMO9,Månedsfordelt varighed orlov,1995,2007,NA,NA
SHSS,VARMMS1,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS10,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS11,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS12,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS2,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS3,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS4,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS5,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS6,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS7,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS8,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMS9,Md.fordelt varighed syge-/barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF1,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF10,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF11,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF12,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF2,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF3,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF4,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF5,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF6,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF7,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF8,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSF9,Månedsfordelt varighed barselsdagpenge,1984,2007,NA,NA
SHSS,VARMMSS1,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS10,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS11,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS12,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS2,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS3,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS4,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS5,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS6,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS7,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS8,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMSS9,Månedsfordelt varighed sygedagpenge,1984,2007,NA,NA
SHSS,VARMMU1,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU10,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU11,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU12,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU2,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU3,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU4,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU5,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU6,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU7,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU8,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMU9,Månedfordelt varighed uddannelse,1984,2007,NA,NA
SHSS,VARMMV1,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV10,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV11,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV12,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV2,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV3,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV4,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV5,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV6,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV7,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV8,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMV9,Månedsfordelt varighed for alle pensioner,1984,2007,NA,NA
SHSS,VARMMVA1,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA10,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA11,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA12,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA2,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA3,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA4,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA5,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA6,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA7,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA8,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVA9,Månedsfordelt varighed alderspension,1984,2007,NA,NA
SHSS,VARMMVE1,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE10,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE11,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE12,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE2,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE3,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE4,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE5,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE6,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE7,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE8,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVE9,Månedsfordelt varighed for efterløn,1984,2007,NA,NA
SHSS,VARMMVF1,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF10,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF11,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF12,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF2,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF3,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF4,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF5,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF6,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF7,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF8,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVF9,Månedsfordelt varighed førtidspension,1984,2007,NA,NA
SHSS,VARMMVT1,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT10,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT11,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT12,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT2,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT3,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT4,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT5,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT6,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT7,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT8,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVT9,Månedsfordelt varighed tjenestemandspension,1984,2007,NA,NA
SHSS,VARMMVX1,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX10,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX11,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX12,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX2,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX3,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX4,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX5,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX6,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX7,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX8,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VARMMVX9,MM.f. var. f alle p-typer excl. tjenestemand,2001,2007,NA,NA
SHSS,VAR_AF_1,Årsvar. Virksomhedspraktik (nyt indhold 2004),1995,2007,NA,NA
SHSS,VAR_AF_2,Årsvar. etableringsydelse,1995,2007,NA,NA
SHSS,VAR_AF_3,Årsvar. udd. m. voksenudd.støtte,1995,2007,NA,NA
SHSS,VAR_AF_4,Årsvar. ordinær udd. m. godtgørelse,1995,2007,NA,NA
SHSS,VAR_AF_5,Årsvar. særligt tilret. udd.forløb,1995,2007,NA,NA
SHSS,VAR_AF_6,Årsvar. forsøg,1995,2007,NA,NA
SHSS,VAR_AF_7,Årsvar. vejledning og anden AF-aktivering,2001,2007,NA,NA
SHSS,VAR_AF_8,Årsvarighed ved anden AF-aktivering,2002,2003,NA,NA
SHSS,VAR_AK1,Årsvarighed af aktivering af unge under 25 år,1994,2005,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-AK1
SHSS,VAR_AK2,Årsvarighed af kontanthjælp til aktiverede over 25 år,1994,2005,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-AK2
SHSS,VAR_AK3,Årsvarighed af aktivering af personer over 25 år,1994,2005,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-AK3
SHSS,VAR_AK4,Årsvarighed af igangsætningsydelse,1994,2000,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-AK4
SHSS,VAR_AK5,Årsvarighed af aktivering af flygtninge,1994,2000,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-AK5
SHSS,VAR_AKT,Årsvarighed af aktivering (kommunal aktivering),2006,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-AKT
SHSS,VAR_ALD,Årsvarighed af folkepension,1984,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-ALD
SHSS,VAR_ALM,Årsvarighed ved alm. arbejdsløshedsdagp.,1984,2007,NA,NA
SHSS,VAR_ARB,Årsvarighed af arbejdsløshedsdagpenge,1984,2006,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-ARB
SHSS,VAR_BAR,Årsvarighed med fødsels-/barselsdagpenge,1984,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-BAR
SHSS,VAR_E,Årsvarighed af efterløn/overgangsydelse,1984,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-E
SHSS,VAR_F,Årsvarighed af førtidspension,1984,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-F
SHSS,VAR_FER,Årsvarighed på feriedagpenge,1984,2007,NA,NA
SHSS,VAR_K194,Årsvarighed af underhold (forsørgere),1994,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-K194
SHSS,VAR_K294,Årsvarighed af underhold (ikke-forsørgere),1994,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-K294
SHSS,VAR_K394,Årsvarighed af underhold til flygtninge,1994,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-K394
SHSS,VAR_K494,Årsvarighed af supplerende ydelser alene,1994,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Sammenhaengende-socialstatistik/VAR-K494
