rowid,name,value,name_english,value_english
405,variablebeskrivelse,"Glas/rør med ISH, CISH, FISH uden tælling, ikke TMA blokDefinition: Antal kit med prober med henblik på in situ hybridisering uden tælling der ikke er fremstillet fra en TMA blokBeregning af produktion: Hvert kit i glas/rør fremstillet i forbindelse med ISH analyse uden tælling tildeles en pointsats.Pointsatsen er per analyse og dækker alt arbejde med skæring af materiale, hybridisering med probe uden tælling, udfærdigelse af svar og godkendelse af svar",variable description,"Glass / tube with ISH, CISH, FISH without counting, not TMA blockDefinition: Number of kits with probes for in situ hybridization without counting not made from a TMA blockCalculation of production: Each kit in glass / tube produced in connection with ISH analysis without counting is awarded a point rate. The point rate is per analysis and covers all work with cutting material, hybridization with probe without counting, preparation of answers and approval of answers "
406,variablebeskrivelse,"Glas/rør med ISH, CISH, FISH uden tælling, TMA blokDefinition: Antal kit med prober med henblik på in situ hybridisering uden tælling fremstillet fra TMA blokBeregning af produktion: Hvert kit i glas/rør fremstillet fra TMA blok i forbindelse med ISH analyse uden tælling tildeles en pointsats.Pointsatsen er per analyse og dækker alt arbejde med skæring af materiale, hybridisering med probe uden tælling, udfærdigelse af svar og godkendelse af svar",variable description,"Glass / tube with ISH, CISH, FISH without count, TMA blockDefinition: Number of kits with probes for in situ hybridization without count made from TMA blockCalculation of production: Each kit in glass / tube made from TMA block in in connection with ISH analysis without counting, a point rate is awarded. The point rate is per analysis and covers all work with cutting material, hybridization with probe without counting, preparation of answers and approval of answers "
407,variablebeskrivelse,"Grid elektronmikroskopiDefinition: Antal grid fremstillet med henblik på elektronmikroskopianalyse (EM)Beregning af produktion: Hvert grid fremstillet i forbindelse med EM analyse tildeles en pointsats.Pointsatsen dækker alt arbejde med fremstilling og mikroskopi af oversigtssnit, fremstilling af grid, billedoptagelse, tolkning, diktat, skrivning og godkendelse af svar",variable description,"Grid electron microscopyDefinition: Number of grids produced for electron microscopy analysis (EM) Calculation of production: Each grid produced in connection with EM analysis is assigned a score. The score covers all work with production and microscopy of overview sections, grid production, image capture. , interpretation, dictation, writing and approval of answers "
408,variablebeskrivelse,Grupperingsvariabel. Bestemmes ud fra afslutningsmåde (variablen c_udm). Variablen bruges til selve grupperingen.,variable description,Grouping variable. Determined by termination method (variable c_udm). The variable is used for the grouping itself. 
409,variablebeskrivelse,Hentes fra Landspatientregisteret.,variable description,Retrieved from the National Patient Register. 
410,variablebeskrivelse,"Henvisende afdeling. Den afdeling der er ansvarlig for henvisningen til den pågældende patientkontakt.En afdelingskode er ikke unik i sig selv men skal kobles med sygehuskoden i variablen C_HSGH i T_ADM, således at der opstår en 7-cifret sygehus-afdelingskode.",variable description,"Referring department. The department responsible for the referral to the patient contact in question. A department code is not unique in itself but must be linked to the hospital code in the variable C_HSGH in T_ADM, so that a 7-digit hospital department code is created. . "
411,variablebeskrivelse,"Henvisende sygehus. Det sygehus der er ansvarlig for henvisningen til den pågældende patientkontakt.Variablen er obligatorisk for alle kontakter der har henvisningsmåde F eller G, hvilket fremgår af variablen c_henm.",variable description,"Referring hospital. The hospital that is responsible for the referral to the patient contact in question. The variable is mandatory for all contacts that have referral method F or G, which is stated in the variable c_henm. "
412,variablebeskrivelse,Henvisningsafdeling for DRG-sygehusforløbet. Udvalgt fra indkontakten i forløbet.,variable description,Referral Department for the DRG hospital course. Selected from the contact in the course. 
413,variablebeskrivelse,Henvisningsafdeling fra LPR,variable description,Reference department from LPR 
414,variablebeskrivelse,Henvisningsdato for DRG-sygehusforløbet. Udvalgt fra indkontakten i forløbet.,variable description,Referral date for the DRG hospital course. Selected from the contact in the course. 
415,variablebeskrivelse,Henvisningsdato fra LPR,variable description,Reference date from LPR 
416,variablebeskrivelse,Henvisningsdatoen for den første udskrivning i forløbet. Variablen er kun udfyldt for sygehusudskrivninger,variable description,The reference date for the first print in the course. The variable is only filled in for hospital discharges 
417,variablebeskrivelse,Henvisningsdiagnose fra LPR,variable description,Referral diagnosis from LPR 
418,variablebeskrivelse,Henvisningsmåde for DRG-sygehusforløbet. Udvalgt fra indkontakten i forløbet.,variable description,Referral method for the DRG hospital course. Selected from the contact in the course. 
419,variablebeskrivelse,Henvisningsmåde fra LPR,variable description,Reference method from LPR 
420,variablebeskrivelse,"Henvisningsmåde, kode til angivelse af, hvilken instans patienten er henvist fra.",variable description,"Referral method, code for indicating which institution the patient has been referred from. "
421,variablebeskrivelse,Henvisningssygehus for DRG-sygehusforløbet. Udvalgt fra indkontakten i forløbet.,variable description,Referral hospital for the DRG hospital course. Selected from the contact in the course. 
422,variablebeskrivelse,Henvisningssygehus fra LPR,variable description,Referral hospital from LPR 
423,variablebeskrivelse,"Hvis afdøde er død på bopælsadressen, angiver denne variabel om det skete i eget hjem eller på plejehjem.Variablen indeholder altså information, hvis værdien er 1 i variablen c_dodssted.",variable description,"If the deceased has died at the residential address, this variable indicates whether it happened in one's own home or in a nursing home. The variable thus contains information if the value is 1 in the variable c_dodssted. "
424,variablebeskrivelse,"Hvis afdøde er fundet død, angiver variablen findested for afdøde i overordnede kategorier: Sygehus eller hospice, bopælsadressen, kendt adresse eller sted uden kendt adresse.Se også variablen c_dodssted.",variable description,"If the deceased has been found dead, the variable indicates the place of death of the deceased in general categories: Hospital or hospice, the residential address, known address or place without known address. See also the variable c_dodssted. "
425,variablebeskrivelse,"Hvis afdøde er fundet på bopælsadressen, angiver denne variabel om det skete i eget hjem eller på plejehjem.Variablen indeholder altså information, hvis værdien er 1 i variablen c_findested.",variable description,"If the deceased has been found at the residential address, this variable indicates whether it happened in one's own home or in a nursing home. The variable thus contains information if the value is 1 in the variable c_findested. "
426,variablebeskrivelse,"Hvis en person er registreret i sygehusvæsenet med en diagnose inden for området diabetes, er personen med meget stor sandsynlighed diabetiker og kan inkluderes i NDR. Dermed opfylder personen inklusionskriteriet LPR , som er det eneste inklusionskriterium, der er baseret på konkrete diagnoser.Kriteriet LPR er opfyldt for en person, der er bosat i Danmark og i Landspatientregisteret er registreret 1 gang med en af nedenstående diagnosekoder, som enten aktions- eller bidiagnose.ICD8-koder: 249*, 250*. SKS-koder (baseret på ICD10): DE10*, DE11*, DE12*, DE13*, DE14*, DO24*, DH360*.Datoen for opfyldelse af kriteriet er indskrivningsdatoen for den første kontakt, hvor en sådan registrering er foregået. Det betydet at selvom data fra LPR først indkluderes fra 1990 kan personer godt optræde med en inklusionsdato før 1990. Dette skyldes at LPR-data fra 1990 svarer til kontakter med en udskrivningsdato i 1990, og disse kan godt have en indskrivningsdato før 1990.Hvis personen opfylder inklusionskriteriet LPR vil variablen indeholde datoen for opfyldelse af kriteriet. Ellers vil variablen være tom.Eneste undtagelse er kvinder med indikationer på gestationel diabetes, som kan opstå i forbindelse med graviditet. Da gestitionel diabetes er af forbigående karakter, skal kvinder med denne diagnose (ICD8-kode: 63474, ICD10-kode: DO244) ikke inkluderes i registeret. Derfor ses der bort fra alle registreringer af indikatorer registreringer et år fra og med indlæggelsesdatoen for en kontakt med gestationel diabetes.Øvrige inklusionskriterier fremgår af variablene d_blod5i1, d_blod2i5, d_fodt, d_lpr, d_oad og d_ins. En person kan med tiden opfylde flere inklusionskriterier.",variable description,"If a person is registered in the hospital system with a diagnosis in the field of diabetes, the person is very likely diabetic and can be included in NDR. Thus, the person meets the inclusion criterion LPR, which is the only inclusion criterion based on specific diagnoses.The criterion LPR is met for a person residing in Denmark and in the National Patient Register is registered once with one of the following diagnostic codes, as either action or co-diagnosis.ICD8 codes: 249 *, 250 *. SKS codes (based on ICD10): DE10 *, DE11 *, DE12 *, DE13 *, DE14 *, DO24 *, DH360 *. The date of fulfillment of the criterion is the date of registration of the first contact at which such registration took place. LPR is only included from 1990, persons may well perform with an inclusion date before 1990. This is because LPR data from 1990 correspond to contacts with a discharge date in 1990, and these may well have a registration date before 1990. If the person meets the inclusion criterion LPR, the variable will contain the date of fulfillment of the criterion. Otherwise, the variable will be blank. The only exception is women with indications of gestational diabetes, which can occur in connection with pregnancy. As gestational diabetes is transient in nature, women with this diagnosis (ICD8 code: 63474, ICD10 code: DO244) should not be included in the registry. Therefore, all registrations of indicator registrations are disregarded one year from the date of admission for a contact with gestational diabetes. Other inclusion criteria appear from the variables d_blod5i1, d_blod2i5, d_fodt, d_lpr, d_oad and d_ins. Over time, a person can meet several inclusion criteria. "
